afdc_ra,badenglh,emp,expstat,fdst_ra,ged,kids,kidsud4,longafdc,married,minor02,minor03,minor04,neveradc,neverful,neverwrk,nodegree,single,numinhh,schlhgst,agesq,pre12ern,pre12wrk,bifid,age,caltime,site,treated
0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,12,1332,1800,0,154357,37,30,1,1
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,2,11,812,,0,154682,29,29,1,0
1,0,1,1,1,1,1,,0,0,0,1,0,0,0,0,1,0,5,11,552,,0,154827,24,30,1,1
0,0,1,1,0,1,1,0,0,,0,1,0,0,0,0,1,,5,9,870,11117,1,154926,30,30,1,1
0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,0,4,9,1406,,0,154931,38,29,1,1
0,0,0,0,0,,1,1,0,0,0,1,0,1,0,0,1,0,6,11,702,1100,0,155001,27,29,1,1
0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,5,12,1190,0,0,155003,35,30,1,1
0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,2,8,1722,360,0,155024,42,29,1,0
1,0,0,0,,1,1,1,1,0,0,1,0,0,0,1,1,1,4,9,600,,0,155040,25,29,1,1
,0,0,0,1,0,1,1,0,1,0,1,0,1,0,0,0,0,3,12,552,0,0,155084,24,29,1,0
0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,5,8,1332,5760,1,155086,37,29,1,0
0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,3,11,2352,0,0,155087,49,30,1,1
0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,7,13,600,0,0,155092,25,30,1,1
0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4,9,756,627,0,155119,28,29,1,1
1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1,5,11,600,0,0,155120,25,30,1,1
0,0,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,4,9,552,0,0,155152,24,29,1,1
0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,2,12,600,4400,1,155156,25,30,1,1
0,0,1,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,3,11,992,9000,1,155173,32,29,1,0
0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,3,8,650,2558,1,155456,26,27,1,1
1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,1,0,2,11,2450,,0,155529,50,30,1,1
0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,13,650,4500,1,155761,26,30,1,1
0,0,0,1,1,0,,,0,0,0,1,0,0,1,0,0,0,7,12,1122,3400,1,155846,34,30,1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,12,1332,0,0,156021,37,35,12,1
0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,12,1892,2600,1,156069,44,36,12,0
0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,4,10,702,2574,0,156146,27,31,16,0
1,0,1,1,1,,,,0,0,1,0,0,0,0,1,1,1,5,12,650,,0,156601,26,29,7,1
1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,7,12,870,,0,156606,30,30,7,1
1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,3,12,1122,,0,156611,34,30,7,0
1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,1,4,12,930,,0,156613,31,30,7,1
,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,4,11,1056,600,0,156614,33,30,7,0
,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,8,12,812,3000,1,156625,29,32,7,1
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,12,650,,1,156633,26,32,7,0
0,0,1,1,0,1,0,0,0,0,1,0,0,1,1,0,,1,2,12,552,2000,,156635,24,32,7,1
0,0,1,1,0,1,1,0,0,,0,0,0,0,0,0,1,,4,11,930,0,0,156669,31,30,7,1
0,0,0,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,4,12,1122,,0,156682,34,30,7,1
0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,2,12,1482,837,0,156804,39,28,7,0
,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,0,6,12,1260,,0,156807,36,29,7,1
1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,1,1,3,13,702,,,156814,27,29,7,0
0,0,0,1,0,0,1,0,0,,1,0,0,1,0,0,0,,2,12,2450,,0,156816,50,29,7,1
1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,8,12,702,0,0,156821,27,29,7,1
1,0,0,1,1,1,1,1,0,0,1,0,0,0,0,1,1,1,8,9,552,,0,156825,24,29,7,1
1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,1,0,1,2,12,702,,0,156826,27,29,7,1
1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,2,12,702,800,0,156828,27,29,7,0
0,0,1,1,0,0,1,1,,1,1,0,0,0,0,0,0,0,4,12,1482,,,156833,39,29,7,1
,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,2,14,992,3000,1,156834,32,29,7,1
0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,5,13,756,,,156835,28,29,7,0
0,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,5,13,756,0,0,156837,28,29,7,1
1,0,1,1,1,0,1,1,1,0,1,0,0,0,1,0,0,1,3,12,650,0,0,156838,26,29,7,0
1,0,1,1,1,1,1,,0,,1,0,0,0,0,1,1,,6,12,552,,0,156840,24,29,7,1
1,0,0,1,,0,1,1,,0,1,0,0,0,0,0,0,1,4,14,600,,0,156847,25,29,7,1
1,0,0,1,1,0,1,0,1,,1,0,0,0,0,0,1,,6,11,1056,,,156850,33,29,7,1
1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,5,12,870,,0,156852,30,29,7,1
0,0,1,1,0,0,0,0,0,,1,0,0,1,0,1,0,,2,12,1482,,0,156853,39,29,7,0
0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,12,600,165,1,156855,25,29,7,1
1,0,1,1,0,0,,,0,,1,0,0,0,0,0,0,,5,14,1122,400,0,156858,34,29,7,1
1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,4,10,702,425,0,156860,27,29,7,1
0,0,1,1,1,0,,,1,0,1,0,0,0,0,0,0,1,2,13,702,0,0,156861,27,29,7,1
,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3,13,650,10000,1,156862,26,29,7,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,3,12,756,,0,156863,28,29,7,1
1,0,0,1,1,0,1,0,1,,1,0,0,0,0,0,0,,2,15,1806,40,0,156865,43,29,7,1
,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,4,14,756,3000,0,156867,28,29,7,1
0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,4,12,1056,2100,0,157020,33,30,16,1
0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,9,702,2391,1,157045,27,29,16,0
0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,12,812,3000,0,157063,29,29,16,1
1,0,1,1,1,0,1,0,0,1,0,0,0,0,0,1,0,0,4,12,1190,,0,157081,35,29,16,1
0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,12,2862,3000,0,157105,54,28,16,1
0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,1,0,5,10,650,1615,1,157119,26,28,16,0
0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,3,9,1122,5200,1,157130,34,28,16,1
0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0,4,9,1260,3259,0,157150,36,31,16,1
0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,3,13,2256,,0,157153,48,30,16,1
1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,4,10,870,,1,157159,30,30,16,1
0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,3,10,1056,1967,0,157162,33,31,16,1
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,5,9,1406,,0,157450,38,29,1,1
,0,0,0,1,0,,,1,0,0,1,0,0,0,1,1,0,2,8,1892,,0,157453,44,30,1,0
1,0,0,1,1,0,1,1,,0,0,1,0,0,0,1,0,0,5,12,1056,,0,157568,33,30,1,1
1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,2,9,702,0,0,157803,27,29,16,0
0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,,0,3,12,1190,7781,1,157815,35,29,16,1
1,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,5,12,650,32,0,157882,26,28,16,1
1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,5,12,870,,0,158004,30,30,12,0
1,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,4,9,1260,0,0,158006,36,30,12,1
0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,12,812,3132,1,158007,29,30,12,1
1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,4,12,650,,,158010,26,30,12,1
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,12,812,1000,0,158012,29,30,12,0
0,0,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,12,1122,0,0,158022,34,30,12,1
1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,4,12,1406,4500,1,158024,38,30,12,1
1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,10,1482,2000,0,158032,39,31,12,1
0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,4,12,600,506,0,158035,25,30,12,0
1,0,0,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,2,12,552,2100,1,158038,24,37,12,1
0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,2,12,1122,5000,1,158040,34,30,12,1
0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,12,1122,0,0,158041,34,30,12,0
0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4,13,552,3000,1,158043,24,30,12,1
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,12,1260,0,0,158044,36,31,12,1
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,16,1332,4832,1,158045,37,30,12,1
0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3,12,1056,16155,1,158047,33,30,12,0
1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,1,3,12,1332,1600,0,158049,37,30,12,0
0,0,0,1,1,1,1,1,0,0,1,0,0,1,0,0,1,0,8,12,1122,9507,1,158052,34,30,12,0
1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,3,12,1260,0,0,158058,36,31,12,0
0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,3,12,1056,2000,0,158066,33,30,12,1
0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,5,12,1980,,0,158079,45,30,12,1
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4,12,2256,0,0,158080,48,30,12,1
0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,2,12,930,,0,158083,31,30,12,1
1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,3,12,930,,0,158085,31,30,12,0
1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,3,11,870,4473,0,158086,30,30,12,1
0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,12,992,8161,1,158087,32,30,12,0
1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,0,4,9,930,180,0,158090,31,30,12,0
1,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,2,10,650,522,0,158093,26,30,12,1
0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,4,14,756,7475,1,158121,28,30,12,0
1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,1,3,9,1190,3360,0,158124,35,30,12,0
1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,0,1,0,2,8,2256,0,0,158130,48,31,12,0
1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,3,10,1056,0,0,158134,33,31,12,1
0,0,1,0,0,0,,,0,0,0,0,0,1,0,1,0,0,4,16,1406,,0,158138,38,30,12,0
0,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,1,0,3,9,650,800,0,158143,26,30,12,0
1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,5,10,1332,2794,0,158144,37,30,12,1
1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,4,10,1122,1306,0,158145,34,30,12,0
1,0,1,0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,3,11,650,200,1,158153,26,30,12,1
0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,4,11,650,1680,0,158154,26,30,12,1
0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,4,10,1806,10636,1,158157,43,32,12,1
1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,5,12,1122,5227,0,158160,34,32,12,1
0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,1,0,3,9,600,0,0,158174,25,31,12,1
1,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,4,10,812,0,0,158177,29,32,12,0
1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,,0,4,9,1056,0,0,158181,33,31,12,0
0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,5,13,930,0,0,158184,31,33,12,0
1,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,4,14,756,,0,158187,28,31,12,0
1,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,7,12,870,0,0,158194,30,30,12,1
0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,4,12,2162,2500,1,158199,47,31,12,0
1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,4,10,756,,,158200,28,31,12,0
,0,0,0,1,0,1,,0,1,1,0,0,0,0,1,1,0,4,10,1806,,0,158737,43,29,7,0
1,0,1,1,1,0,1,1,1,,1,0,0,0,0,1,1,,5,7,2162,,0,158740,47,29,7,1
,0,1,0,1,0,,,1,0,1,0,0,0,0,0,1,1,6,11,992,,,158742,32,29,7,1
0,0,0,0,1,0,1,,0,0,0,0,0,1,0,0,1,0,1,7,1806,,,158743,43,29,7,1
,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,2,9,870,5250,0,158745,30,29,7,0
1,0,1,1,1,0,1,,1,0,1,0,0,0,0,0,1,1,8,10,1122,100,0,158746,34,29,7,0
0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,4,10,1056,,1,158747,33,29,7,1
1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,3,10,552,,0,158749,24,29,7,0
1,0,0,1,,0,1,0,1,0,1,0,0,0,0,0,1,1,4,11,870,,0,158750,30,29,7,0
1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,4,8,600,,0,158754,25,29,7,0
,0,1,0,1,,1,0,1,0,1,0,0,0,0,0,1,1,4,9,1190,600,1,158758,35,29,7,0
0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,2,10,552,,0,158761,24,29,7,0
0,0,0,1,0,,1,0,0,0,1,0,0,1,0,0,1,1,2,12,650,1800,,158803,26,30,14,1
0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,12,650,3000,1,158861,26,32,14,1
1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,4,12,812,0,0,158956,29,31,16,0
0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,4,9,812,0,0,158968,29,30,16,0
0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,4,12,1122,550,0,158997,34,30,16,1
0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,4,12,650,8830,1,159011,26,34,12,0
0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,1,0,6,11,1260,8645,1,159012,36,33,12,0
1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,10,756,1800,1,159015,28,33,12,0
1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,2,12,1056,231,0,159034,33,32,12,0
1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,1,3,12,1260,0,0,159043,36,31,12,1
1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,3,12,756,,0,159053,28,30,12,1
0,0,1,0,0,,0,0,0,0,0,0,0,1,0,0,1,0,1,12,2970,742,0,159059,55,31,12,0
1,0,1,1,1,,1,0,1,0,0,0,0,0,0,1,,0,3,12,992,,0,159062,32,31,12,1
0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,12,600,0,0,159072,25,33,12,0
0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,12,1056,0,0,159075,33,32,12,0
1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,6,13,1190,1340,0,159079,35,31,12,1
0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,12,1806,0,0,159094,43,32,12,0
0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,7,11,1560,19203,0,159096,40,32,12,0
1,0,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,3,12,756,0,0,159112,28,31,12,1
0,0,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,13,12,1806,0,0,159114,43,31,12,0
0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,14,1640,6000,0,159127,41,32,12,1
1,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,1,1,2,12,1560,800,0,159135,40,32,12,0
0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,4,13,1482,600,0,159145,39,32,12,0
1,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0,1,1,3,12,1056,1530,0,159149,33,32,12,0
1,0,0,0,1,0,,,1,0,1,0,0,0,0,0,1,1,4,11,870,1000,1,159150,30,33,12,1
1,0,1,1,1,1,,,1,0,0,0,0,0,0,1,1,1,3,11,756,,0,159153,28,33,12,0
1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,3,13,1056,219,0,159170,33,31,12,0
1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,1,1,5,11,1560,0,0,159174,40,31,12,0
0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,3,12,1332,2844,0,159176,37,32,12,1
1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,1,1,2,11,600,0,0,159177,25,32,12,1
1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,4,14,992,,1,159181,32,32,12,1
1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,1,1,3,11,1056,,0,159188,33,31,12,0
0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,3,11,1640,3840,1,159190,41,33,12,0
1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1,1,2,10,1056,,0,159192,33,31,12,0
0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3,12,2970,,0,159193,55,31,12,1
0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,5,10,1056,,0,159640,33,30,10,1
0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1,11,1980,7850,1,159779,45,30,14,1
1,0,0,0,,,0,0,1,0,1,0,0,0,0,1,1,1,6,12,756,,0,159780,28,30,14,0
1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,7,13,812,950,0,159899,29,30,11,1
0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,14,1332,0,0,159976,37,32,11,1
1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,3,12,1056,,0,159984,33,32,11,0
1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,3,12,812,0,0,160005,29,31,14,0
0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,4,8,992,7200,1,160006,32,32,14,0
1,0,0,0,1,,1,1,1,,1,0,0,0,0,0,1,,3,12,1332,,,160228,37,32,14,1
1,0,1,1,1,,1,0,1,0,1,0,0,0,0,0,1,1,2,13,1560,5300,0,160305,40,32,14,0
1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,1,4,14,1332,,0,160323,37,32,14,0
1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,5,12,1190,5650,,160362,35,32,14,1
1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,4,12,1482,,0,160389,39,31,14,1
0,1,0,1,0,1,,,0,0,0,1,0,0,0,0,,0,2,12,1892,12000,1,160406,44,32,14,1
1,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,4,11,600,,1,160503,25,32,10,1
1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,4,12,992,5000,1,160557,32,31,7,0
1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,1,2,10,650,,,161015,26,32,14,1
1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,1,3,13,1190,,0,161017,35,32,14,0
1,0,1,1,1,0,,,1,0,1,0,0,0,0,0,,1,3,13,650,0,,161035,26,32,14,0
0,0,1,1,0,,1,0,1,0,1,0,0,0,1,0,1,0,2,14,1806,,0,161050,43,32,14,0
0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,2,12,552,13000,1,161055,24,32,14,0
0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,4,15,756,3619,1,161056,28,32,14,1
0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,11,2652,,0,161057,52,32,14,1
0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,8,12,702,,1,161060,27,32,14,0
1,0,0,1,1,0,1,0,1,,1,0,0,0,0,1,0,,3,12,1190,,0,161090,35,31,14,0
0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,3,7,5700,,0,161110,76,32,14,0
1,0,0,1,1,0,1,1,1,,1,0,0,0,0,0,0,,3,13,702,6,1,161116,27,32,14,0
,0,0,1,,0,0,0,0,0,1,0,0,0,0,1,1,1,2,10,650,,0,161123,26,31,14,1
1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,1,1,1,5,10,756,,0,161125,28,31,14,1
1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,2,12,1806,3500,0,161198,43,31,14,1
,1,0,1,0,,1,,0,0,0,1,0,1,0,1,1,0,6,,1122,,0,161223,34,32,14,1
0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,8,7,812,,1,161235,29,32,14,1
0,1,0,1,0,0,,,0,1,0,1,0,1,0,0,1,0,8,8,992,0,0,161237,32,32,14,1
1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,12,1482,259,0,161245,39,31,14,0
1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,12,1560,0,0,161256,40,31,14,1
,0,0,1,1,0,,,1,0,1,0,0,0,0,0,0,0,3,12,1806,0,0,161274,43,31,14,1
1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,3,14,1980,9110,1,161282,45,31,14,0
1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,1,,9,1122,,0,161291,34,31,14,0
0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,1,0,6,10,1260,,0,161313,36,31,14,0
0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,5,12,870,1300,0,161350,30,31,14,1
1,0,1,1,1,0,1,0,1,,1,0,0,0,0,0,0,,3,12,1892,0,0,161354,44,31,14,1
1,0,1,1,1,0,,,1,0,1,0,0,0,0,0,0,0,4,12,1332,,1,161355,37,31,14,0
0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,11,1332,642,1,161356,37,32,14,0
1,0,1,1,,0,1,1,0,0,1,0,0,0,0,0,1,1,5,10,1260,0,0,161372,36,31,14,1
0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,4,12,1122,,0,161377,34,31,14,0
1,1,1,1,,1,1,0,1,,0,1,0,0,0,1,,,4,12,1892,,0,161384,44,31,14,1
1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,0,5,12,1560,,0,161385,40,30,14,0
0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,3,15,812,700,0,161396,29,31,14,0
1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,3,12,1122,0,0,161398,34,31,14,1
0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,4,13,1482,8494,1,161400,39,31,14,0
1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,4,12,1190,2439,0,161401,35,31,14,0
1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,,12,1406,,0,161414,38,31,14,1
0,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,1,0,2,11,1806,11255,1,161415,43,31,14,1
0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,2,10,702,245,1,161417,27,31,14,0
0,0,0,1,,0,1,0,1,0,1,0,0,0,0,1,0,0,4,12,1260,,0,161418,36,31,14,1
1,0,0,1,0,0,1,1,1,,1,0,0,0,0,0,0,,4,12,1122,0,0,161419,34,32,14,1
1,0,1,1,1,0,1,0,1,0,1,0,0,0,0,0,0,1,2,12,702,0,0,161433,27,31,14,0
1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,1,2,14,1190,,0,161439,35,32,14,1
1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,6,12,992,,0,161444,32,32,14,0
0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,6,10,812,300,0,161446,29,31,14,0
1,0,0,0,1,0,,,1,0,1,0,0,0,0,1,1,0,7,9,1722,,0,161450,42,31,14,0
,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,12,4830,,1,161741,70,33,5,0
0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,3,14,3540,5000,0,161817,60,33,5,0
,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,12,4032,,0,161859,64,32,5,0
0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,1,4,10,1560,14000,1,161886,40,31,14,0
1,0,0,1,,0,1,1,1,0,1,0,0,0,0,0,1,0,5,11,930,,0,161887,31,31,14,0
0,0,0,1,0,0,1,,1,1,1,0,0,0,0,0,1,0,6,11,1190,630,,161888,35,31,14,0
0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,12,3192,14000,0,161892,57,32,14,0
0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,12,812,15000,1,161942,29,32,14,0
,1,1,1,0,1,,,0,1,0,0,1,1,0,0,1,0,4,10,1482,7820,1,161957,39,30,14,1
